"клей, клей"," КЛЕЙ Слово «адгезив» образовано от латинских корней и означает «способный прилипать». Его лексическими компонентами являются: префикс ad- (по направлению), haerere (поражать) плюс суффикс -ivo (активное или пассивное отношение). См.: приставки, суффиксы, другие латинские корни, прилипать. Внимание: это минимальный вход. Он включает только префикс, корень и суффикс слова клей. У нас даже нет его в алфавитном указателе ниже, и мы не включаем его в общее количество слов в этом словаре. Рекомендуется перейти по ссылкам, указанным выше синими буквами, для получения дополнительной информации об элементах, из которых состоит это слово."
" форма","ФОРМА Слово «форма» имеет значение «относится к формулам, написанным с пустыми разделами, которые необходимо заполнить», и происходит от суффикса -ary (принадлежит) в слове «формула», а это от латинской формулы = «правило». См.: формула, а также экстраординарность. Внимание: это минимальный вход. У нас даже нет его в алфавитном указателе ниже, и мы не включаем его в общее количество слов в этом словаре. Для получения дополнительной информации рекомендуется перейти по ссылкам, указанным выше синими буквами."
" заявление","ПРОСЬБА Слово «просьба» происходит от латинского sollicitudo и означает «качество просьбы». Его лексические компоненты: sollus (целое), citus (взволнованное) плюс суффикс -туд (качество). См.: суффиксы, другие латинские корни, забота, а также благодарность. Внимание: это минимальный вход. Он включает только подачу и суффикс слова запроса. У нас даже нет его в алфавитном указателе ниже, и мы не включаем его в общее количество слов в этом словаре. Рекомендуется перейти по ссылкам, указанным выше синими буквами, для получения дополнительной информации об элементах, из которых состоит это слово."
" договариваться","TO CONCERTE Глагол устраивать (достичь соглашения, приказать, привести в соответствие одну вещь с другой) происходит от латинского Concertare, состоящего из: и я. Этот префикс связан с индоевропейским корнем *kom- (рядом с, рядом), давшим нам по-гречески κοινός (koinos = общий), откуда koiné, cenobium, epicene. Глагол certare (обсуждать, пытаться прийти к выводу, оспаривать, предъявлять иск, соперничать, бороться), интенсив от cernere (просеивать, различать, отделять), который мы обсуждали в статьях о преступлениях. , концертина, конкурс и указ. Оно связано с корнем *krei-, который дал по-гречески κρινειν (krinein = отделять или решать) и κρισις (krisis = кризис)."
" перезаряжать, перезаряжать","ПЕРЕЗАГРУЗИТЬ Слово «перезагрузить» означает «положить обратно в машину» и происходит от префикса re- (снова) в глаголе «загружать», а это от предполагаемого вульгарного латинского *carricare. Смотрите: ложить, грузить и еще грузить. Внимание: это минимальный вход. У нас даже нет его в алфавитном указателе ниже, и мы не включаем его в общее количество слов в этом словаре. Для получения дополнительной информации рекомендуется перейти по ссылкам, указанным выше синими буквами."
" филиал","ФИЛИАЛ Слово «филиал» происходит от латинского «succursus», что связано со словами «помощь» и «помощь». Филиал не является основным объектом, а представляет собой небольшой объект, расположенный в более удобном месте для выполнения тех же функций в случае возникновения чрезвычайной ситуации. Филиал, прилагательное или существительное, происходит от succursus, причастия глагола succurrere, образованного от префикса sub- (под) и глагола currere (бежать), который оказал помощь. Филиал снабжает, помогает. Префикс заменяется на succinct и succumb, когда он встречается с основой, начинающейся с c-, как мы видим в словах Successor, succinct и succumb. Этот префикс связан с индоевропейским корнем *upo, присутствующим в греческом ὑπο- (гипо-), как и в словах ипохондрический, гипоглоссус и гипокауст. Глагол currere также дал нам бежать, курс и курсор. Оно связано с корнем *kers- (бежать). Слово «ветвь» также имеет суффикс -al, который указывает на отношения, такие как бореальный, канальный и диагональный. Таким образом, мы понимаем, что ветвь — это нечто, связанное с (-al), что бежит (currere) к поддержке снизу (sub-). Глаголы поставлять и поддерживать также имеют префикс sub- с той же идеей поддержки или наполнения снизу."
банкомат," КАССИРА Слово «кассир» означает «лицо, ответственное за контейнер с деньгами» и происходит от суффикса -ero (занятие, профессия) в слове «ящик», а это от латинского capsa. См.: ящик, а также майнер. Внимание: это минимальный вход. У нас даже нет его в алфавитном указателе ниже, и мы не включаем его в общее количество слов в этом словаре. Для получения дополнительной информации рекомендуется перейти по ссылкам, указанным выше синими буквами."
" извлекать","ЭКСТРАКТ Слово «экстракт» происходит от латинского «экстрактус» и означает «вытянутый». Его лексическими компонентами являются: префикс ex- (наружу) и tractus (волочится). См.: префиксы, другие латинские корни, экстракт, реферат, а также трактор. Внимание: это минимальный вход. Он включает только префикс и корень экстракта слова. У нас даже нет его в алфавитном указателе ниже, и мы не включаем его в общее количество слов в этом словаре. Рекомендуется перейти по ссылкам, указанным выше синими буквами, для получения дополнительной информации об элементах, из которых состоит это слово."
" остаток средств","SALDO Слово «баланс» происходит от итальянского «баланс», которое происходит от латинского «solidus» твердый. - Спасибо: Карлос Маркес. Очевидно, что дубль баланса надежен. Идея баланса - это то, что осталось заплатить, чтобы он снова был твердым или целым. Другие родственные слова включают солидарность и консолидацию. Латинское слово solidus связано с индоевропейским корнем *sol- (целое), присутствующим в греческом ὁλος (holos = все, целое) и словах holocaust, hologenesis, holography, hologram."
" обнаруженный","DISCOVERED Слово «обнаруженный» образовано от латинских корней и означает «то, что было найдено после того, как было спрятано». Его лексическими компонентами являются: префикс dis- (расхождение, многократное разделение, отсюда и романский суффикс des-, который указывает на инверсию действия), cooperire (покрывать, полностью покрывать), плюс суффикс -to (получивший действие). . ). См.: префиксы, суффиксы, другие латинские корни, обнаружить, покрыть и также покрыть. Внимание: это минимальный вход. Он включает только префикс, корень и суффикс обнаруженного слова. У нас даже нет его в алфавитном указателе ниже, и мы не включаем его в общее количество слов в этом словаре. Рекомендуется перейти по ссылкам, указанным выше синими буквами, для получения дополнительной информации об элементах, из которых состоит это слово."
" депозит, депозит","ДЕПОЗИТ Слово «депозит» происходит от латинского depositum и означает «склад, сдача, депозит». Его лексическими компонентами являются: приставка de- (направление сверху вниз) и positum (позиция). См.: приставки, другие латинские корни, назначение и также поставить. Внимание: это минимальный вход. Он включает только префикс и корень слова депозит. У нас даже нет его в алфавитном указателе ниже, и мы не включаем его в общее количество слов в этом словаре. Рекомендуется перейти по ссылкам, указанным выше синими буквами, для получения дополнительной информации об элементах, из которых состоит это слово."
" ключ, тип","КЛЮЧ Слово «ключ» первоначально относилось ко всему набору (клавиатуре) частей, которые при нажатии издают звук музыкального инструмента, такого как фортепиано или орган. Это слово представляет собой слияние латинского thecula (маленький ящик) и арабского tágra (деревянный горшок). Латинское слово thecula образовано от theca (коробка) и уменьшительного суффикса -cula, как в canicula, auricula и просторечии. Слово theca родственно греческому θήκη (theke = ящик, мешок), которое мы обсуждали в закладных и библиотечных статьях. Арабское слово tágra происходит от берберского tegra (чаша)."
" передача","ПЕРЕНОС Слово «перенос» происходит от латинского Transferentia и означает «действие и результат переноса чего-либо из одного места в другое». Его лексическими компонентами являются: префикс транс- (с одной стороны на другую), ferre (переносить), -nt- (агент, тот, кто совершает действие), плюс суффикс -ia (качество). См.: приставки, суффиксы, другие латинские корни, перевод, а также конференция. Внимание: это минимальный вход. Он включает только префикс, корень и суффикс слова перенос. У нас даже нет его в алфавитном указателе ниже, и мы не включаем его в общее количество слов в этом словаре. Рекомендуется перейти по ссылкам, указанным выше синими буквами, для получения дополнительной информации об элементах, из которых состоит это слово."
" книга","ШЕК Слово «чек» образовано от латинских корней и означает «относящийся к задней части стопы человека». Его лексические компоненты: talo, talonis (пятка) плюс суффикс -ario (принадлежность). См.: суффиксы, другие латинские корни, пятка, а также канарейка. Внимание: это минимальный вход. Это включает только регистрацию и суффикс слова чековой книжки. У нас даже нет его в алфавитном указателе ниже, и мы не включаем его в общее количество слов в этом словаре. Рекомендуется перейти по ссылкам, указанным выше синими буквами, для получения дополнительной информации об элементах, из которых состоит это слово."
" ноутбук","ТЕТРАДЬ Слово «блокнот» означает «маленький блокнот» и происходит от уменьшительного суффикса -eta в слове «libto», а это от латинского liber = «книга». Смотрите: книга, а также флип-флоп. Внимание: это минимальный вход. У нас даже нет его в алфавитном указателе ниже, и мы не включаем его в общее количество слов в этом словаре. Для получения дополнительной информации рекомендуется перейти по ссылкам, указанным выше синими буквами."
" тип","TYPE DRAE дает 14 различных значений слову type. Среди них: модель, копия и полиграфия. Слово тип происходит от латинского typus, а это от греческого τύπος (typos = модель, выгравированный символ). Typos происходит от глагола τύπτειν (typtein = бить). Древние греки вырезали символы на камнях с помощью долота и молотка. Греческий глагол τύπτειν связан с индоевропейским корнем *(s)teu- (ударять, толкать), который также присутствует в латинском stupere (быть ошеломленным, быть ошеломленным), откуда мы имеем ступор, оцепенение и глупый. В Чили оно используется для обозначения кого-либо в уничижительном или нейтральном тоне. например: ""Парень пришел что-то оставить""; а также в женском роде, например: «Эта девушка этого не заслуживает»."
" сильный","СИЛЬНЫЙ Слово сильный происходит от латинского прилагательного fortis (сильный, также смелый). Переход от o (fortis) к ue (сильный) напоминает нам, что ударение o breve1 в классической латыни обычно меняется на -ue-, когда оно доходит до нас вульгарным путем (см.: тело, кость и новое). Чтобы o в латинском языке превратилось в дифтонг -ue- в испанском языке, необходимы две вещи: 1) латинское o должно быть кратким и 2) оно должно стоять в тонической позиции. Слова стойкость и укреплять также происходят от fortis, но or не дифтонгизировано, потому что оно не находится в тонической позиции. Слова всегда происходят от винительного падежа с типичной для этого падежа потерей конечного -m. Здесь винительный падеж forte(m), и это дает нам форму -e. Мы можем видеть то же самое в celebris, чей винительный падеж celebre(m)> celebre, в dulcis, чей винительный падеж sweet(m)-> sweet, в грависе, чей винительный падеж серьезная(m)> серьезная, в suavis, чей винительный падеж мягкий. ( м ) > мягкий и т.д. Это происходит потому, что латынь — флективный язык, то есть изменяется через окончания. Окончания — это окончания, которые добавляются к корню или теме слова (см.: окончание). Латинские слова происходят от винительного падежа 3. Согласно Юлию Покорному (1887-1970), латинское слово fortis происходит от индоевропейского корня *bhereĝh- (высокий, гора), дающего πύργος (pyrgos = «башня») в греческом языке , burgus (бург) на латыни, санскрит brmhati подниматься. Примечания: в латыни есть два вида гласных: долгие и короткие. Долгий и короткий относится к длине гласного. Как следует из названия, долгая гласная произносится в течение короткого промежутка времени. В этом случае о fortis короткий. Тоника относится к гласной, на которую падает ударение. В латыни нет резких слов, поэтому ударение падает на о (fortis). Винительный падеж обозначает объект словесного действия и является наиболее частой формой в латинских текстах и речи. Как правило, испанские слова происходят от винительного падежа. Следуя Чарльзу Шорту, fortis связано с firmus, твердостью и формой, происходящим от корня dhar-figure, fix, form, от которого также происходит санскритская фигура дхарами, греческое threnus, стул thronos, трон («установленный»), что означает fortis. как «фиксированный, хорошо расположенный» и, следовательно, «сильный, устойчивый»."
срочный," СРОЧНЫЙ Прилагательное срочное происходит от латинского urgens, срочного (что побуждает, что вызывает поспешность), причастия настоящего времени латинского глагола urgere (принуждать, быть срочным, спешить), от которого также побуждение и срочность. Этот глагол показывает индоевропейский корень, который едва представлен в различных языках и несколько ненадежен, иногда имеет форму *ur-, а иногда и простую *r-. Согласно Покорному, индоевропейский корень латинского глагола urgere будет *̯ureg- и *wreg- согласно американскому наследию."
" банковское дело, банковское дело","БАНКОВСКОЕ ДЕЛО Слово «банкинг» имеет значение «относится к компаниям, занимающимся финансовыми операциями» и происходит от суффикса -ary (отношение, принадлежность) к слову «банк», а это от германского банка = «длинное место без поддержки, финансовое учреждение, место, где они что-то хранят? См.: банкротство, банкир, а также лит. Внимание: это минимальный вход. У нас даже нет его в алфавитном указателе ниже, и мы не включаем его в общее количество слов в этом словаре. Для получения дополнительной информации рекомендуется перейти по ссылкам, указанным выше синими буквами."
" сбережения, сбережения","ЭКОНОМИЯ Слово экономия происходит от арабского حُرّ (hurr = «бесплатно»). Оттуда пришел арабизм, употреблявшийся в Средние века, хорро, «свободный, кто не раб». Оттуда был построен глагол спасти, с которого начался любопытный семантический дрейф, сначала он означал «дать свободу рабу или пленнику», затем означал «освободить кого-то от чего-то», например, от усилия, из потраченного. Он взял значение «раздеться», потому что это означало избавиться от одежды, но также и значение «не платить», потому что это означало избавление от трат. Отсюда и возникла идея «откладывать деньги на будущее» и «зарезервировать какую-то часть». Экономия сейчас — это накопление денег на счету и есть банки определенного типа, которые называются «Сберегательные кассы». Какой парадокс, мы называем сэкономленные деньги, которые являются «заключенными» в тюрьме сейфов, когда первое спасение означало, что мы освободили их «на волю»."
"заголовок, заголовок","НАЗВАНИЕ Слово титул происходит от латинского titulus, слова, обозначающего любую этикетку, афишу или рекламу на стенах или полу, надписи под скульптурами или на могилах, а также надписи, которые несли или выставляли на погребениях и в которых перечислялись заслуги и действия умерших, название произведения, прозвища славы людей и т.д. Даже в низкой латыни оно используется как синоним имени. Есть две гипотезы о происхождении этого слова, столь часто встречающегося в латыни. Одна состоит в том, что это древнее заимствование из этрусков. Другой объясняет это архаичным глагольным корнем с редупликацией *ti-tel- от индоевропейского корня *tel-2 (земля, пол, половица), а исходным значением слова была бы надпись на земле. Это корень, который в латыни дал начало слову Tellus, Telluris (земля), от которого происходит теллур. От латинского слова titulus также произошли слова титульный, тильда, тильдар и атильдар. Именно значение тильды исходит из того, что в позднелатинском titulus также приобретает значение знака, а именно всякого графического знака, прибавляемого к слову, от которого также слепит в смысле упорядочивания и украшения аксессуарами."
"остаток средств"," ВЕСЫ Слово «весы» происходит от латинского bilanx (весы с двумя тарелками), составленного из bi- (два) и lanx (тарелка, чаша весов). С этим словом связаны термины «баланс», «намеренный», «вес», «стрекоза» и «фунт». Фонетическая эволюция bilanx в balance объясняется *bilancia, образованной суффиксом -ia, который указывает на качество. Биланкс тоже приходит к нам: баланс, качание, качели, баланс, наскок."
" ценность","ЦЕННОСТЬ Слово «стоимость» происходит от латинского valere, что означает «быть сильным», откуда мы взяли глагол «стоить». Оно имеет суффикс -or, указывающий на эффект или результат, как в любви, жаре, искренности, боли, пыле, страхе, силе и т. д. Глагол valere связан с индоевропейским корнем *wal- (быть сильным). Другие деривативы включают в себя: Достоинство — будь сильным, не имей недостатков, производи больше, чем тратишь, отдавай больше, чем стоит, защищай инвестиции, защищай самых слабых. Храбрый - Тот, кто твердо придерживается своей территориальной линии (родины или личного пространства), интеллектуальной, моральной или религиозной. Валентин - смелый и отважный человек, разместивший в сети происхождение стольких слов. Валедор - Тот, кто (-дор) придает значение другому, кто его защищает или оберегает. Действительный - Что должно стоить или вообще оцениваться. Ценность, ценность. Укажите или узнайте, что стоит. Evaluate - Оцените значение, образованное префиксом ex-, который указывает на идею отделения от внутреннего к внешнему. Оценка - Действие и эффект (-ция) оценивания."
Обычный," ОБЫЧНЫЙ Слово «обыкновенный» происходит от латинского ordinarius и означает «принадлежащий к порядку, обычный, регулярный». Его лексические компоненты: ordo, ordins (порядок, порядок) плюс суффикс -ario (принадлежность или происхождение). См.: суффиксы, другие латинские корни, порядок, а также экстраординарность. Внимание: это минимальный вход. Он включает только корень и суффикс слова обычный. У нас даже нет его в алфавитном указателе ниже, и мы не включаем его в общее количество слов в этом словаре. Рекомендуется перейти по ссылкам, указанным выше синими буквами, для получения дополнительной информации об элементах, из которых состоит это слово."
" интер, интерес","INTER Латинская приставка inter- (интер-) означает «между или через промежутки». См.: Латинские префиксы, допрос, а также вмешательство. Внимание: это минимальный вход. У нас даже нет его в алфавитном указателе ниже, и мы не включаем его в общее количество слов в этом словаре. Для получения дополнительной информации рекомендуется перейти по ссылкам, указанным выше синими буквами."
" брать взаймы","ОТДАВАТЬ Глагол одалживать (помочь, доставить что-то для использования, а затем вернуть) происходит от латинского praestare (быть впереди, защищать, делать что-то доступным для другого), состоящего из: Префикса prae- (pre- = перед , впереди, как в преамбуле, пропасти, преждевременном, призе и предсеа. Это связано с индоевропейским корнем *per-3, который дал нам кучу других греческих и латинских префиксов, связанных с первым положением. Глагол stare (стоять), который мы обсуждали в статьях для estar, вычитания, стабильного и стабильного. Этот имеет корень *sta (стоять), присутствующий в греческом στατός (статос) неподвижный и, следовательно, слова: статический, простата, метастазы и др."
" следовать за","ПОСЛЕДУЮЩИЕ ПОСЛЕДУЮЩИЕ Слово «последующие действия» образовано от латинских корней и означает «последующий результат или действие». Его лексические компоненты: sequere (идти за кем-то или позади кого-то), плюс суффикс -mento (результат, средство или инструмент). См.: суффиксы, другие латинские корни, следуют, продолжаются, а также выходят наружу. Внимание: это минимальный вход. Он включает только корень и суффикс слова «следить». У нас даже нет его в алфавитном указателе ниже, и мы не включаем его в общее количество слов в этом словаре. Рекомендуется перейти по ссылкам, указанным выше синими буквами, для получения дополнительной информации об элементах, из которых состоит это слово."
" локатор","ЛОКАЛАЙЗЕР Слово «локатор» образовано латинскими корнями и означает «тот, кто узнает место, где он находится». Его лексические компоненты: localis (связанный с сайтом), -izare (превращаться в) плюс суффикс -dor (агент, тот, кто совершает действие). См.: суффиксы, другие латинские корни, местоположение, локавор, а также таймер. Внимание: это минимальный вход. Он включает только корень и суффикс слова-локатора. У нас даже нет его в алфавитном указателе ниже, и мы не включаем его в общее количество слов в этом словаре. Рекомендуется перейти по ссылкам, указанным выше синими буквами, для получения дополнительной информации об элементах, из которых состоит это слово."
" Курьер доставки","ПОСЛАННИК Слово «посланник» образовано от латинских корней и означает «тот, кто несет весть». Его лексическими компонентами являются: missus (уполномоченный), плюс суффикс -ero (торговля, профессия). См.: суффиксы, другие латинские корни, сообщение, масса, а также репортер. Внимание: это минимальный вход. Он включает только корень и суффикс слова messenger. У нас даже нет его в алфавитном указателе ниже, и мы не включаем его в общее количество слов в этом словаре. Рекомендуется перейти по ссылкам, указанным выше синими буквами, для получения дополнительной информации об элементах, из которых состоит это слово."
" письмо","ПИСЬМО Слово письмо (письменная бумага, которую человек посылает другому, чтобы сообщить что-то) происходит от латинского charta (бумага), а это от греческого χάρτης (khartes = лист папируса, подготовленный для записи на нем), составленный из: глагол χαράσσειν (харасейн = делать надрезы, колом метить, гравировать), от которого мы также имеем характер, характеристику, характеристику, характеризовать, характерологию и т. д. Оно связано с индоевропейским корнем *gher-3 (царапать, царапать). Суффикс -της (-tes = агент), как в диабете, Сократе, сорите и Евфрате. Этот суффикс меняется на -ta при передаче на латынь, например: отшельник, отступник, диета, эукариот, поэт, прокариот и терапевт. Из письма мы также имеем: Письмо в смысле игральной карты. Плакат - уведомление в общественном месте. Баннер - слоган или имя человека, которого нужно встретить в аэропорту. Картон – плотная бумага, более тонкая, чем картон. Картон - очень плотная бумага. Портфель - сумка для ношения карт, или женщина, сдающая карты. Discard - избавиться от карты, также исключить или отвергнуть что-то или кого-то."
посещать," VISITAR Латинский глагол visitare, присутствующий в итальянском языке, означает «посетить» на португальском и испанском языках, «посетитель» на французском и «посетить» на английском (DRAE). Посещение означает «собираюсь посмотреть»… определение, подтверждающее его этимологию, поскольку оно является частым падежом от visere (внимательно посмотреть, изучить), глагола, имеющего общие корни с videre (видеть). Помните, что viso (итальянский) и Visage (французский) означают «лицо» (см.: vis-à-vis)."
" открытие","ОТКРЫТИЕ Слово «открытие» — это существительное женского рода, которое обычно указывает на «акт открытия», но со значением «премьера», «начало», «начало», например инаугурация, начало курса, дело, определенные мероприятия, такие как спортивные соревнования, собрание, театральное представление. Также политическое, религиозное, идеологическое, этническое признание или компромисс. Слово «открытие» происходит от латинского apertŭra (открытие, вход чего-то закрытого); from apertus, что-то незакрытое, свободное, обнаруженное, образно, очевидное, не скрытое, открытое, заметное, понятное, как в латинских выражениях apertae fores, «открытая дверь», in aperta Oceăni, «в открытом море», coelum apērtum , 'чистое, прозрачное, чистое небо'. Apertus — это причастие прошедшего времени от глагола apĕrĭo, aperīre (открывать, показывать, обнаруживать, публиковать, раскрывать, разоблачать). Термины, связанные с индоевропейским корнем *wer-5- (прикрывать, закрывать, в Pokorny 5. u̯er- p. 1160), а также связанные с другими латинскими словами, такими как apērtum (плоский, открытое поле), apertare (раскрывать, снимать ), наречие aperte (ясно, открыто); а также garant (гарантия) и garer (охранять) в старофранцузском, waron (защитник) в германском языке. Следует отметить, что открытие, хотя и имеет то же происхождение (apertŭra), что и открытие, скорее используется как действие и следствие открытия или открытия чего-либо, но физически, такого как отверстие в стене, дыра или щель, трещина. , и т.д."
Заходи," МЕЖДУ Слово между (в середине) происходит от латинского inter, составленного из: in (проникновение, нахождение внутри), а в включении, встраивании и выводе, от индоевропейского корня *en-; -ter, контрастный суффикс. См.: учитель, арбитр и злодей. Латинское слово функционирует как префикс в интерфейсе, интерполяции, прерывании и вмешательстве. Точно так же мы образуем следующие слова, используя between: Ajar - слегка или полуоткрыто. Entrecavar - копать немного. Entrecejo - пространство между бровями. Intercut - разрезать без разделения. Интердикт - сообщить о сомнении в честности или справедливости. Переплетать — соединять одну вещь с другой, перекрещивая их друг с другом. Антресоль - пространство между двумя этажами. Entrever – видеть смутно, угадывать."
" церковь","ЦЕРКОВЬ Слово «церковь» происходит от латинского ecclesia, а это от греческого ekklesia (ἐκκλησία). В Афинах экклесия представляла собой собрание граждан, собравшихся для обсуждения политических вопросов. Святой Павел использовал это слово для обозначения собрания верующих христиан. Интересно отметить, что на аккадском языке (вавилонско-семитский язык, давший нам мелкий) дворец называется ekallu. От латинского слова имеем также: Ecclesial - Относящийся к (-ал) Церкви. Церковный - относящийся к (-tico) священнослужителям церкви. Ecclesiastize - Превратить в (-изар) церковный символ в вещь. От греческого ekklesía «собрание» также произошло арамейское слово с изменением l на n, knīsā, «церковь», а по-арабски «церковь» происходит отсюда, говорится kanīsah, а также в современном иврите слово knesset ""парламент"". - Спасибо: Joaqu1n Ekklesia происходит от Ekkaleim, от того же греческого, что означает созыв и приглашение. Например, когда в приходе звонят колокола, мы автоматически говорим, что пора к обедне. - Спасибо: Томас Батрес Да, это приглашение, звонок. Греческое слово ἐκκλησία составлено с: префиксом εκ- (ek- / ex- = из, извне), как в затмении, экзорцизме, экзогамии, экзотическом). Это связано с индоевропейским корнем *eghs- (вне), также присутствующим в латинском префиксе ex- и, следовательно, в таких словах, как безжизненный, возбуждающий, объясняющий, извлекающий. Глагол καλεΐν (kalein = звать). Этот глагол также дал нам слово paraclete. Оно связано с корнем *kel-4 (звонить), присутствующим в латинском calare и, следовательно, в словах интеркалировать и календарь. Суффикс -ia указывает на качество. Отсюда и слово Екклесиаст (Ἐκκλησιαστής = Проповедник), название одной из книг Ветхого Завета, составленное из ек- + калейн + суффикс -тес (агент, тот, кто совершает действие), как при диабете и Сократ."
